Name	AveExpr	t	logFC	P.Value	Adj pval	B
ALPPL2	0.04725073405026712	0.655482412358138	0.05850815184599244	0.513882185256696	0.9988043761587608	-5.097093810689602
SNAPIN	7.105555421896633	0.6925572769850666	0.05847132150438661	0.49042698408437324	0.9988043761587608	-5.078680818739207
NAT10	6.39344649270775	0.5645712894484842	0.05844718657504355	0.5738142847756298	0.9988043761587608	-5.1380051255216985
DERL1	7.305054529389326	0.4569163597649236	0.058417176839133944	0.6488669433658207	0.9988043761587608	-5.178631572658054
PIK3AP1	4.775303912608852	0.26199341065186244	0.0584093373332788	0.7939441822388111	0.9988043761587608	-5.230495604768585
VSIG2	5.154627676088934	0.11646715658584919	0.05840198155742993	0.9075521478458783	0.9988043761587608	-5.250908106820682
LACTB	5.77303924497146	0.4229178155572825	0.058393096071582384	0.6733959726404413	0.9988043761587608	-5.18969380995656
CACNB1	4.582820975766979	0.2717901842744991	0.05836884333794856	0.7864255592335825	0.9988043761587608	-5.228558281815436
GPATCH1	5.147537568998324	0.5638846733329261	0.05833873066911455	0.57427945802827	0.9988043761587608	-5.138291145915298
PPID	6.775155176047952	0.6351704609342832	0.0583033675543021	0.5269798436295461	0.9988043761587608	-5.1067574885013745
TNFRSF1A	8.037001895610679	0.5740057328721169	0.058288192814402784	0.5674410385668918	0.9988043761587608	-5.134040146526635
ENPP2	7.7900979820694225	0.2164058543254507	0.058274276724064045	0.829178118977401	0.9988043761587608	-5.238576254390722
CXorf57	3.5589393465255594	0.20478229743053084	0.05823809815416059	0.8382192787433642	0.9988043761587608	-5.2403912247609465
METAP1D	4.811239418988439	0.44814762667479524	0.058223946507451885	0.6551577394254204	0.9988043761587608	-5.181566036679379
CALB1	1.3842368141939283	0.2662595084325886	0.05822225356821642	0.7906676863850596	0.9988043761587608	-5.229660702162831
SCO1	6.176180051039194	0.6229109881173855	0.05821926107126263	0.5349681311037175	0.9988043761587608	-5.112444612146709
RGS9BP	0.9897334480203908	0.26395509531290273	0.058214561885464366	0.7924370840689088	0.9988043761587608	-5.230113361912483
RAB2A	7.926894921383495	0.5344240922003084	0.05820663774529766	0.5944076231141161	0.9988043761587608	-5.150238405867885
RIC8A	7.298999068364925	0.6307836354052128	0.05819514113836277	0.5298311739765994	0.9988043761587608	-5.108805108839579
DCTN4	6.769737209712354	0.5358981124845278	0.05818367444054573	0.5933927807274109	0.9988043761587608	-5.14965574303208
LRRC8C	5.405115057954341	0.31040187464477315	0.05811403901204937	0.7569957724150447	0.9988043761587608	-5.22023199205378
PIP4K2C	6.406352120110237	0.4849158874881501	0.058104502896960675	0.6289515035537534	0.9988043761587608	-5.1688832708138985
SLC44A1	6.644573746370586	0.3977336244673203	0.05810427102363569	0.6917981812338713	0.9988043761587608	-5.197339695086918
WDR74	6.542353724021719	0.4805652319794335	0.058078608547710964	0.6320285523725283	0.9988043761587608	-5.17043577732746
