Name	Mean(log(breast_black))	Mean(log(breast_white))	logFC	M-W U test pval	Adj pval
CHST4	2.2085165256748645	2.9902208375984025	-0.7817043119235381	0.1363802156357895	0.9968005456748952
EPB41L4A-AS2	3.6408897135994405	4.422535055172279	-0.7816453415728386	0.12692658379241595	0.9968005456748952
FOXD1	0.4678816481322232	1.2491951143809588	-0.7813134662487355	0.22066553374202913	0.9968005456748952
HIST1H2BF	1.1872622723972353	1.9681321547309052	-0.7808698823336699	0.482915240748893	0.9968005456748952
SFRP4	9.853332071100894	10.633598056478753	-0.7802659853778593	0.16801049726243722	0.9968005456748952
ANKRD65	7.748352771809434	8.528264917791388	-0.779912145981954	0.12389131916687712	0.9968005456748952
PCDH20	2.397087027033853	3.176174855487184	-0.7790878284533309	0.08822853193958535	0.9968005456748952
HAO2	1.6149127832791095	2.392519363746471	-0.7776065804673613	0.08048148827849955	0.9968005456748952
KLF17	0.0	0.7773339307875552	-0.7773339307875552	0.022050217378092096	0.9968005456748952
HIST1H2AC	8.806660798733708	9.582397986021698	-0.7757371872879908	0.023519833615750274	0.9968005456748952
MMP17	5.952512553019306	6.7277350942437435	-0.7752225412244371	0.260043998280576	0.9968005456748952
AC002365.1	0.13087191091883676	0.9054925040685589	-0.7746205931497221	0.03864594304240887	0.9968005456748952
HLA-DRB5	9.479170215026167	10.253066673084664	-0.7738964580584966	0.17969417851545832	0.9968005456748952
C5orf20	0.4570286247972623	1.2297694639810641	-0.7727408391838018	0.1331704208771286	0.9968005456748952
ESCO2	3.0025835254806217	3.773737080959059	-0.7711535554784374	0.05482919984067525	0.9968005456748952
DIO2	5.86916147211813	6.638660442134642	-0.7694989700165111	0.09412189775925206	0.9968005456748952
TAC1	4.450005284622873	5.21945235891768	-0.7694470742948072	0.10819835714415882	0.9968005456748952
ANPEP	10.045004090883987	10.812666791542942	-0.7676627006589545	0.19619766291266105	0.9968005456748952
SH2B2	4.72149437190186	5.486790172470412	-0.765295800568552	0.050329282157085986	0.9968005456748952
ALDOC	9.658331568640994	10.423066441363503	-0.7647348727225083	0.1623869828493295	0.9968005456748952
C1orf134	2.101683355263518	2.8664032143100284	-0.7647198590465103	0.24724784137132505	0.9968005456748952
C8orf82	7.312508322934991	8.076401130959088	-0.7638928080240968	5.301812625038149E-4	0.7906947238070446
SLC5A11	1.2675293120609978	2.0308333582473894	-0.7633040461863916	0.044814515494491225	0.9968005456748952
LRRC24	3.096448997396877	3.8578066152548156	-0.7613576178579384	0.03477067274154533	0.9968005456748952
TUBB3	4.73241742443218	5.492366512097736	-0.7599490876655564	0.15871764168863178	0.9968005456748952
HIST1H2AE	5.02667707775327	5.7865685181915065	-0.7598914404382366	0.1623869828493295	0.9968005456748952
HIST1H3C	0.28003035637862256	1.0395812883333417	-0.7595509319547191	0.2548715759015089	0.9968005456748952
CHGA	2.307402091826789	3.0661458328157742	-0.7587437409889852	0.23008418191625102	0.9968005456748952
CAPG	10.968332314100422	11.727066234781244	-0.7587339206808217	0.027140419964717055	0.9968005456748952
SIGLEC15	4.156891078958173	4.913836715518157	-0.7569456365599834	0.24474244852424698	0.9968005456748952
KIF18B	2.2716571540558723	3.0267518153733586	-0.7550946613174863	0.08822853193958535	0.9968005456748952
PYCARD	8.499151848301603	9.252269004046806	-0.753117155745203	0.08483774479657091	0.9968005456748952
SLC35E2	6.414138655568245	7.166942445668839	-0.752803790100594	0.007154862543516383	0.9968005456748952
EPHB2	4.810072826178217	5.562523973516141	-0.7524511473379238	0.020661138966558745	0.9968005456748952
IL17B	6.2437487461377685	6.996102587969535	-0.7523538418317663	0.24724784137132505	0.9968005456748952
CWH43	1.4215998887239298	2.173150752476779	-0.751550863752849	0.21378527936817715	0.9968005456748952
IL10	3.735115823771203	4.486562875760225	-0.7514470519890222	0.08155314501604971	0.9968005456748952
ZNF467	6.84747932704694	7.59880343253374	-0.7513241054868001	0.05482919984067525	0.9968005456748952
IL4I1	4.426622602689329	5.177203889520571	-0.7505812868312427	0.08708633265302268	0.9968005456748952
SKA3	3.251677672541174	3.9988948869487912	-0.7472172144076175	0.7676733789911137	0.9968005456748952
THRSP	9.98333982980192	10.730270085990755	-0.7469302561888345	0.3754781198039433	0.9968005456748952
ATAD3C	6.1233228397252075	6.869199692856459	-0.7458768531312518	0.14130644670226888	0.9968005456748952
SPNS2	7.849167894222347	8.594667589462782	-0.7454996952404347	0.017811615550769155	0.9968005456748952
SLC25A41	1.0206937809964163	1.765972452533709	-0.7452786715372928	0.015054848142722288	0.9968005456748952
FMOD	10.935835551441007	11.679865966695262	-0.7440304152542545	0.09656589443461905	0.9968005456748952
KLK11	6.559384208857971	7.303408438344947	-0.7440242294869766	0.38888541180776515	0.9968005456748952
EVPLL	1.5730566500897047	2.3169769870959156	-0.7439203370062109	0.07428944419771755	0.9968005456748952
SLC9A2	2.882230547944985	3.6254666095513928	-0.743236061606408	0.10819835714415882	0.9968005456748952
TIMM10B	1.1009626116142863	1.84341767599238	-0.7424550643780936	0.10552192181899578	0.9968005456748952
AMBP	3.060992603259262	3.80023506973837	-0.7392424664791082	0.23733336648144743	0.9968005456748952
ACER1	1.3543206864224013	2.092685983074152	-0.7383652966517509	0.06664461092443141	0.9968005456748952
SLC30A8	1.725385353714915	2.4628266067805353	-0.7374412530656203	0.6443731499599503	0.9968005456748952
PTPRCAP	6.244998322394204	6.982266180597103	-0.7372678582028991	0.07837249165615101	0.9968005456748952
KLK6	6.878324107084741	7.61438873728026	-0.7360646301955187	0.22533971737790337	0.9968005456748952
RP4-583P15.14	5.296616156145094	6.032272492594713	-0.7356563364496189	0.006166655964027545	0.9968005456748952
HSPB9	2.437635149042172	3.1724140162962424	-0.7347788672540703	0.04889984922191004	0.9968005456748952
KIR3DL1	0.7726943773714527	1.506063166414619	-0.7333687890431662	0.02671569844717947	0.9968005456748952
LY6D	5.664893643781837	6.398128401091864	-0.7332347573100275	0.2626572740155252	0.9968005456748952
TOP2A	5.732503988644054	6.465444659344278	-0.7329406707002235	0.13964939861042958	0.9968005456748952
C9orf147	1.956496668203627	2.689064180768257	-0.7325675125646298	0.11092823886953462	0.9968005456748952
RGMA	8.32751570812111	9.057066405066717	-0.7295506969456067	0.10420354391604236	0.9968005456748952
P2RX6	3.539318092313847	4.268810849305684	-0.7294927569918368	0.04961024767700761	0.9968005456748952
CRIP2	11.271667283236674	11.994800003276039	-0.7231327200393647	0.0203260269839749	0.9968005456748952
DKK4	2.3391338256277154	3.0616715569677475	-0.7225377313400321	0.1661199704495876	0.9968005456748952
CCL24	3.5765675117955005	4.2972253147520805	-0.72065780295658	0.24225492790512382	0.9968005456748952
CLECL1	3.747569683417631	4.467625512584698	-0.7200558291670673	0.46769177895923586	0.9968005456748952
TPGS1	4.943232321673461	5.662814149891364	-0.719581828217903	0.30403735312763824	0.9968005456748952
CCND1	10.204171703276737	10.923466566755478	-0.7192948634787406	0.2277031437015954	0.9968005456748952
CDKN3	5.336637456133341	6.055747115479439	-0.7191096593460973	0.01638235277370592	0.9968005456748952
CRIP3	3.816629503275377	4.535165536139175	-0.7185360328637977	0.29260127988264706	0.9968005456748952
SDR16C5	5.003969561724026	5.719358240673624	-0.7153886789495978	0.2397852455724102	0.9968005456748952
NCCRP1	4.509534931413355	5.222815322204051	-0.7132803907906959	0.35912607741754865	0.9968005456748952
AC110771.1	1.4978315360709853	2.2107091509400467	-0.7128776148690614	0.006052191593783451	0.9968005456748952
RP11-407N17.3	0.0	0.7124918471494649	-0.7124918471494649	0.2092852608192105	0.9968005456748952
SOCS3	9.926667207384192	10.638666488866024	-0.7119992814818321	0.1331704208771286	0.9968005456748952
NPW	1.2840227047746462	1.9954514445777947	-0.7114287398031485	0.14981918285196627	0.9968005456748952
BRINP2	3.4965930297490395	4.206444674813215	-0.7098516450641759	0.42365593666732393	0.9968005456748952
ADAP1	6.389934080961428	7.098016219582993	-0.708082138621565	0.16991713310268586	0.9968005456748952
MRGPRE	1.7649991330595116	2.4717938511113084	-0.7067947180517968	0.11092823886953462	0.9968005456748952
C19orf80	5.274184714829858	5.9806531054010765	-0.7064683905712181	0.24724784137132505	0.9968005456748952
FKSG62	3.209130340561052	3.914844103592052	-0.705713763031	0.07942129814627641	0.9968005456748952
ABCA13	2.104472465703535	2.809662389961446	-0.7051899242579109	0.11655091953221419	0.9968005456748952
FCN2	4.259039971994739	4.963581546898803	-0.7045415749040638	0.27329139740061603	0.9968005456748952
ALOX15	3.446685359781482	4.150900160099067	-0.7042148003175854	0.41655994327679124	0.9968005456748952
MYEOV	7.699074416917896	8.402122169338533	-0.7030477524206367	0.30986525936179354	0.9968005456748952
EIF4E1B	0.10919501005101255	0.8119346098927309	-0.7027395998417184	0.2574487746018288	0.9968005456748952
CCL20	2.7101899079533656	3.412356607296438	-0.7021666993430724	0.2869929711892675	0.9968005456748952
CLIC3	5.078339764328793	5.77990893404552	-0.701569169716727	0.23248287240206233	0.9968005456748952
MMP10	1.6856567866080876	2.3868384425997693	-0.7011816559916817	0.2348992544963665	0.9968005456748952
HLA-DQB2	5.989159322070523	6.690250189285574	-0.7010908672150507	0.5301568464734608	0.9968005456748952
ZFPM1	4.531765144990484	5.2325320949248235	-0.7007669499343399	0.04547470755522365	0.9968005456748952
PTGDS	10.54583124744174	11.246000733247515	-0.700169485805775	0.24474244852424698	0.9968005456748952
DCX	2.500162621735556	3.2000121377775526	-0.6998495160419966	0.3788028854848392	0.9968005456748952
ZNF492	2.294663787360572	2.9929289142500255	-0.6982651268894533	0.11512468434694922	0.9968005456748952
KB-1980E6.3	0.7011796159632122	1.399019045616194	-0.6978394296529817	0.08822853193958535	0.9968005456748952
C7orf57	0.5374928814225398	1.2346140089499285	-0.6971211275273886	0.009397884648516208	0.9968005456748952
FTCD	2.0997707490128756	2.7951101080661256	-0.69533935905325	0.14981918285196627	0.9968005456748952
TEKT3	4.556577791853823	5.25184206249461	-0.695264270640787	0.09412189775925206	0.9968005456748952
CYTL1	6.134188029363212	6.829337618488578	-0.6951495891253661	0.3788028854848392	0.9968005456748952
AC019171.1	1.8939867678974098	2.5890320965293356	-0.6950453286319258	0.1284657642672663	0.9968005456748952
HIST1H1B	0.5414230454474772	1.235674779106813	-0.6942517336593358	0.14130644670226888	0.9968005456748952
FAM110D	6.706708440510131	7.400266036601287	-0.6935575960911553	0.030279852062561674	0.9968005456748952
CHST13	1.8579326323179413	2.5483904755999047	-0.6904578432819635	0.11092823886953462	0.9968005456748952
RGS11	5.889185570438294	6.579611642468631	-0.6904260720303368	0.24225492790512382	0.9968005456748952
HRASLS5	8.395820823933938	9.085611239343818	-0.6897904154098793	0.37217143978212586	0.9968005456748952
RTN4RL1	6.977495019637481	7.666785977498648	-0.689290957861167	0.2869929711892675	0.9968005456748952
AC145676.2	2.4322858923753397	3.121180095803658	-0.6888942034283185	0.07942129814627641	0.9968005456748952
VSTM2L	3.1026911066009735	3.790989007265182	-0.6882979006642085	0.2869929711892675	0.9968005456748952
AC104532.2	1.3016405953973316	1.9893313704206848	-0.6876907750233532	0.4060484491047265	0.9968005456748952
G6PC2	0.4768726950370834	1.1616472864019256	-0.6847745913648422	0.013127426130916109	0.9968005456748952
SH2D2A	4.339971711267559	5.024696209161717	-0.684724497894158	0.023144677148890125	0.9968005456748952
C19orf81	1.4796499864233799	2.164052866679037	-0.684402880255657	0.12389131916687712	0.9968005456748952
SREBF1	10.618332708390957	11.30266595784031	-0.6843332494493524	0.03864594304240887	0.9968005456748952
CSN1S1	4.492533000279553	5.176805684768603	-0.6842726844890494	0.7211177653679344	0.9968005456748952
MMP9	6.147496196846629	6.831743182141073	-0.6842469852944442	0.3401043685615801	0.9968005456748952
GALNTL6	1.579378971140622	2.262401231687501	-0.6830222605468788	0.07630869792358597	0.9968005456748952
KIAA1658	1.1516586769982013	1.8344212204935513	-0.6827625434953499	0.4272302937925291	0.9968005456748952
HGD	5.274328371965449	5.956662897205663	-0.682334525240214	0.33699802954170655	0.9968005456748952
SCGB2B2	3.4596339602075097	4.141825541125536	-0.6821915809180266	0.20706115487008625	0.9968005456748952
STRA6	4.569186816098893	5.25050881419445	-0.6813219980955569	0.09412189775925206	0.9968005456748952
C17orf50	0.9528756054449498	1.6340941689186284	-0.6812185634736786	0.023519833615750274	0.9968005456748952
HIST2H2BF	4.897625803046757	5.577200991256528	-0.6795751882097711	0.3432289991432975	0.9968005456748952
FGA	1.1450454083975166	1.8238926441954282	-0.6788472357979116	0.10289828405120349	0.9968005456748952
KIAA1211L	6.646693357240043	7.323731512643173	-0.67703815540313	0.043518362989328985	0.9968005456748952
STC1	7.764157331781966	8.44053598649961	-0.6763786547176434	0.2574487746018288	0.9968005456748952
B3GNT5	6.964181778020045	7.639732686391915	-0.6755509083718705	0.10955657678268604	0.9968005456748952
C4orf48	5.946786698852828	6.621872806105343	-0.6750861072525147	0.153331785907463	0.9968005456748952
FAM179A	2.545595983356431	3.220597132673038	-0.675001149316607	0.06943183161594246	0.9968005456748952
OLFM2	8.405838897275327	9.080531954101128	-0.6746930568258005	0.19619766291266105	0.9968005456748952
MSMB	4.223925217030044	4.897499695975509	-0.673574478945465	0.4867627325896079	0.9968005456748952
ACHE	3.984255531371881	4.657326599531296	-0.6730710681594152	0.07837249165615101	0.9968005456748952
NANOS3	3.7307832384728017	4.403851813568643	-0.6730685750958414	0.18169879713318637	0.9968005456748952
CCR10	3.9479587926221344	4.620532247875835	-0.6725734552537008	0.17770604497871978	0.9968005456748952
RP11-404P21.8	0.9223081157543317	1.594101449964934	-0.6717933342106023	0.20049185712874218	0.9968005456748952
FASN	12.047499565916501	12.718266736592026	-0.6707671706755249	0.19833626116586422	0.9968005456748952
CTAGE4	0.5491719182343544	1.2199328691294544	-0.6707609508951	0.49450715109706633	0.9968005456748952
TESC	7.479993209046334	8.149867969623815	-0.6698747605774802	0.10552192181899578	0.9968005456748952
CENPK	4.922109254707213	5.591462576581439	-0.669353321874226	0.15511140824623326	0.9968005456748952
EXOSC4	8.116670736871244	8.785866231174083	-0.6691954943028389	0.009567639146330742	0.9968005456748952
ESR1	8.705010339755892	9.373999489649027	-0.6689891498931342	0.39912962006150876	0.9968005456748952
FAM181B	3.2656957151151773	3.934484441487893	-0.6687887263727155	0.34637190994450895	0.9968005456748952
EIF5AL1	2.830700349487939	3.499320373735708	-0.6686200242477693	0.06943183161594246	0.9968005456748952
KLF2	9.632502123098432	10.300932992318433	-0.6684308692200016	0.025073715223900117	0.9968005456748952
DHRS4	9.289999730732303	9.957600455705151	-0.6676007249728482	0.01122277244680725	0.9968005456748952
LRRTM1	0.5986133913211836	1.2658595723584982	-0.6672461810373146	0.022050217378092096	0.9968005456748952
CHRNA6	0.0	0.666081644664732	-0.666081644664732	0.2092852608192105	0.9968005456748952
HLA-DQB1	9.365843676900498	10.031868047603512	-0.6660243707030133	0.24977113927297545	0.9968005456748952
NBPF4	2.1794426401221627	2.8454628203664845	-0.6660201802443217	0.4025801240177883	0.9968005456748952
LGR5	2.964718344170585	3.630628602868863	-0.6659102586982781	0.21152661955978336	0.9968005456748952
RPRML	0.670477237684807	1.3361654407744687	-0.6656882030896617	0.03638886620070847	0.9968005456748952
CLDN1	7.0708438763137	7.736286137696922	-0.6654422613832223	0.07038191029030016	0.9968005456748952
COLGALT2	4.32580932331487	4.991215849981057	-0.665406526666187	0.07733498587795284	0.9968005456748952
KLK1	4.783382420179311	5.44754275162989	-0.6641603314505788	0.24225492790512382	0.9968005456748952
SCTR	2.435915701071613	3.099161610255509	-0.663245909183896	0.153331785907463	0.9968005456748952
EGR4	0.41241363539420717	1.0744998738737235	-0.6620862384795163	0.05720207539545352	0.9968005456748952
HAP1	3.9556731917161514	4.616755035437065	-0.6610818437209138	0.09906039608063621	0.9968005456748952
HIST2H2AB	0.6385242587516097	1.2996031373995327	-0.661078878647923	0.07329631294010297	0.9968005456748952
BAIAP3	5.7450208481587595	6.405337355688586	-0.660316507529827	0.1661199704495876	0.9968005456748952
RP11-618P17.4	0.74760807729567	1.407619727685795	-0.6600116503901249	0.12692658379241595	0.9968005456748952
HIST1H2BM	0.1932533179635447	0.8532219294336405	-0.6599686114700958	0.24474244852424698	0.9968005456748952
AC005544.1	0.5583352913395959	1.2181372761323526	-0.6598019847927566	0.4272302937925291	0.9968005456748952
KLK2	2.839024014610041	3.498293482506383	-0.6592694678963422	0.27060566650909446	0.9968005456748952
LRRN2	6.180042258855637	6.839051284481214	-0.6590090256255774	0.1463682992147698	0.9968005456748952
RP11-57H12.6	1.5226783648486366	2.1815314458543362	-0.6588530810056996	0.327788853600564	0.9968005456748952
SMN2	8.274985344828393	8.933736651093028	-0.6587513062646355	0.046143077186677095	0.9968005456748952
ABHD12B	3.3076952897798164	3.965835823395496	-0.6581405336156796	0.1623869828493295	0.9968005456748952
FOSL1	5.6633926938486345	6.31958366419051	-0.6561909703418758	0.08263635134609204	0.9968005456748952
DHCR24	10.919166779629558	11.575333332619687	-0.656166552990129	0.06395019283959202	0.9968005456748952
