Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
NANS	11.019224936889009	11.014258021525258	0.004966915363750601	0.9809351216380793	0.9857523828986758
MBD4	9.488098432562605	9.483219129723823	0.004879302838782351	0.6645326526483457	0.7326393044392319
EGFL6	5.29824481496344	5.293397424719056	0.0048473902443841865	0.6434727047280212	0.7142201912790542
ACP6	8.556688913820267	8.55192963620005	0.004759277620216551	0.895434322249275	0.9217527626499997
C1QBP	11.630281433205376	11.625593307139821	0.004688126065554243	0.9612567144010502	0.9710676327197652
RGS14	8.496197568591056	8.491530291827276	0.004667276763779427	0.6821204573332962	0.7478195141436306
TMEM8A	9.851549670994551	9.847018047676801	0.004531623317749478	0.9083075523819414	0.9307431015574138
ACBD4	7.572955484177954	7.568442555519183	0.004512928658771287	0.862839808039926	0.8959483769897448
TMLHE	7.909296830000521	7.90479345649679	0.0045033735037307565	0.3697699677437648	0.45223629390567754
HIST1H1T	1.4236415636075859	1.419159079791286	0.004482483816299787	0.7717485207296906	0.8234757475702558
CLEC2A	0.30940347649248595	0.3049365793001575	0.004466897192328456	0.8679236021994332	0.8997907806259507
DNAI1	4.407491057579971	4.403029157145526	0.004461900434445276	0.855762818987842	0.8904783715807667
SEH1L	9.057253313149442	9.052892389657567	0.004360923491875113	0.8076408224805239	0.8524837521163383
SLC38A5	7.356756107157201	7.352447241236363	0.004308865920838123	0.9626616745972569	0.9718939197164612
BEST1	5.428729786028906	5.424429770370777	0.004300015658128764	0.6841335361776524	0.7495301666887689
NMT1	10.107323995576632	10.103056417106195	0.004267578470436462	0.9832787968111937	0.9873992858141519
GPM6B	6.666331701603771	6.662089365344304	0.004242336259467017	0.5113329741738957	0.591789280989768
NIT1	9.994437097079505	9.990207594196141	0.004229502883363878	0.9956240596407901	0.996225777384653
MRPL3	11.047816731602245	11.043590073001226	0.004226658601018229	0.9394199875651892	0.9544611890397335
IL4R	8.950916374177263	8.946706045520626	0.004210328656636619	0.8294081116931931	0.8699637464813933
CPN1	0.07335201641157364	0.06915781402281562	0.00419420238875802	0.9945300899756925	0.9954045943414659
SLC41A1	8.158452660722203	8.154259490141083	0.004193170581119787	0.9177841719643061	0.9385000190799518
MAPRE1	10.965633386834563	10.961557564350358	0.00407582248420546	0.9523616066943249	0.9644892165443499
SPAG11B	0.09648322431866894	0.09242020458180547	0.004063019736863474	0.874401766085809	0.9048071002247018
BLMH	9.177675339738151	9.173620677520956	0.00405466221719486	0.950021729556528	0.9627084208036661
PSMC1	11.21302802489438	11.208990824069085	0.0040372008252944624	0.7970384453682341	0.843590641427691
CPSF3	9.418028075398228	9.413991491886534	0.004036583511693337	0.5481411696723095	0.6264667073782303
CRADD	7.956339673645554	7.952375955755204	0.003963717890350438	0.6955347994698928	0.7590077157376529
NKAIN4	2.237343023524058	2.2333853264612133	0.003957697062844545	0.7736972234872846	0.8249750488378471
H1F0	12.175633785291245	12.171676664815474	0.003957120475771347	0.861146460673646	0.8947001735289202
PPP1R8	9.671196332974514	9.667240241677877	0.003956091296636544	0.8951244495492965	0.9215900545645195
LGALS14	1.0589822448075472	1.0550416295819154	0.003940615225631827	0.9879665599022107	0.9909452656503221
RPL23A	15.408873251175859	15.404940660121303	0.0039325910545553455	0.7020602978554413	0.7647540011091152
C8orf74	0.09464313233399675	0.0907809891457616	0.003862143188235148	0.8245250888820039	0.8660390402398671
IL5	0.7346575700142743	0.7310135210656052	0.0036440489486690986	0.9250938766084518	0.9440135418161665
GLMN	7.441969961751451	7.438473323486344	0.003496638265107599	0.7051130993774795	0.7675744032195251
FLII	11.849929606598653	11.846468977294823	0.0034606293038308422	0.7780494559345946	0.8282579314636916
AC025263.3	0.14335558330761122	0.13989691974906274	0.003458663558548486	0.7122547204916094	0.7734992826233268
TMEM183A	10.624929333788888	10.621528055445708	0.0034012783431798255	0.640667067579606	0.7116699380762297
CASP1	8.708592855729458	8.705194240093848	0.0033986156356107244	0.8394999818443963	0.8776174541846132
GIMAP1	5.748312970452154	5.744927243840273	0.003385726611880635	0.8367449616295568	0.8755917743735628
IRAK2	5.455830624730155	5.4524475335075095	0.0033830912226457954	0.7105033885825347	0.7721498814217163
CHCHD7	9.327043235836372	9.32366441775486	0.0033788180815115254	0.8801157180884126	0.9093247550817593
SPACA3	0.7802794939708598	0.7769467874592069	0.003332706511652961	0.8531503113127035	0.8885721988806449
DCAF13	9.921619292687408	9.918293817220112	0.003325475467296002	0.943940115658888	0.95793142685722
SSBP3-AS1	2.400489491847664	2.3971654192102743	0.0033240726373895413	0.9487739699809745	0.9617650863460708
TEX35	0.6334280065216448	0.6301681416730902	0.003259864848554561	0.7553182423480098	0.8102165054565883
GAL3ST4	7.82725403760556	7.824065388820049	0.0031886487855112833	0.8176698535251088	0.8608742844490277
CCL2	9.82823819728356	9.825089329114327	0.003148868169233765	0.7276427394305444	0.7867855827648919
SERINC2	11.307112420768691	11.303976048661225	0.003136372107466201	0.9740613655280678	0.980738920223196
SLC47A1	4.680809715641393	4.6777377777458415	0.003071937895551713	0.9598518745117225	0.9701327675568838
AL590235.1	0.17169117057951674	0.16868454349053522	0.0030066270889815283	0.9157635384870401	0.9369072278482093
PPAPDC3	4.877305448468196	4.874302298770087	0.0030031496981086647	0.6952452956987992	0.7587827245919897
HEATR4	3.627282261184809	3.624385206953943	0.0028970542308659475	0.9670333837757474	0.9753343293638983
MRS2	9.091406932315985	9.088545175195433	0.002861757120552255	0.477435758792097	0.5590959387295313
SMIM13	7.027604989500293	7.024776386149974	0.002828603350319092	0.3365748260794721	0.41826685312585093
HINT1	12.637042255009385	12.634213758498158	0.0028284965112277405	0.6492401418765975	0.7195692224839699
SPACA4	2.505829855886976	2.50300589664754	0.0028239592394356805	0.9305414194528269	0.947872942059113
EIF3I	12.168943654066283	12.166216724689354	0.002726929376928311	0.8121956606987544	0.8561997784583072
DFFA	8.730069314525117	8.72734351044768	0.002725804077437388	0.5835204824432643	0.6594523751943363
NOM1	7.629507663415233	7.62682707101011	0.0026805924051229724	0.9487739699809745	0.9617650863460708
PSCA	6.0319026428673554	6.029230765606458	0.0026718772608971264	0.976248285143098	0.9825006225208855
RMDN3	9.584507616213006	9.582047542178726	0.0024600740342801686	0.9495538051894662	0.9622877914479193
NLGN2	7.797959736380734	7.79550528825683	0.0024544481239034965	0.8516142922529157	0.8872261020828387
ZBED4	7.377324273985584	7.374898824052726	0.0024254499328586476	0.9817163294115441	0.9863197325118905
RGCC	9.31478931366202	9.312388670432732	0.002400643229288235	0.6845652029960214	0.7498226665642354
CCDC179	0.26556795084002416	0.2631782030064356	0.0023897478335885847	0.5481411696723095	0.6264667073782303
ALDH2	10.424577374225022	10.422195901563592	0.00238147266142974	0.9745299753050928	0.9810480299738185
NOD2	5.948723048534794	5.946351673876342	0.0023713746584519413	0.9587593072275398	0.9692974632634591
POLR1D	11.157112693807807	11.154747587758964	0.002365106048843657	0.6946664214705627	0.7583327259978354
N4BP3	7.239648128656951	7.2372868338005505	0.0023612948564002423	0.960944517208734	0.9709676846097127
UBTF	10.427675921311456	10.425356025335887	0.0023198959755692528	0.6959691383419602	0.7592997033177845
TAS2R1	0.43580713439431545	0.43349748413976674	0.002309650254548712	0.8553016724868067	0.8902019693296219
MYH9	12.531267753303174	12.5289614922673	0.0023062610358746127	0.9614128152281026	0.9711175923979039
SKIDA1	2.650617813441892	2.648361851774704	0.002255961667188	0.7134231194666494	0.7746295744188051
DNM1	7.014360911595294	7.012106847965817	0.002254063629477443	0.9294516422576002	0.9470806976330453
PAGR1	9.777887450106034	9.775637830245785	0.0022496198602492967	0.8126514969732095	0.8565811472899694
AL590822.1	2.2941493365940864	2.2919576211075317	0.002191715486554724	0.9895292479195137	0.9917619648401399
UIMC1	8.664223178001112	8.662076683292488	0.002146494708624047	0.7833114256867221	0.8322055585466447
MSRA	7.514582470542053	7.512447793331682	0.002134677210371194	0.7178105856812151	0.7785579409461193
REXO2	10.232253421009682	10.230118924271439	0.0021344967382432856	0.8410314011012568	0.8788148417497326
ROGDI	9.973590953849778	9.97148365904051	0.0021072948092673016	0.9828100495835643	0.9870374226875414
GID8	10.610915354203428	10.608857459456285	0.0020578947471427966	0.4525476337918941	0.5350426841481417
FARSB	9.759648033699808	9.757611451157008	0.002036582542800147	0.9444078206610863	0.9582992662068031
HNRNPH1	12.691408461400824	12.689436218054228	0.001972243346596514	0.849311320488026	0.8854346424367696
POU6F1	6.670277994524704	6.668309214016728	0.00196878050797622	0.9078418144327134	0.9303705545241447
RPL29	15.218732397023702	15.216780423921184	0.0019519731025177123	0.88645468122073	0.9147324298482596
MMP13	6.98022485581497	6.978308587363593	0.0019162684513771566	0.9823413082906635	0.9867843302035059
BLOC1S3	8.031198188098521	8.029332469759096	0.001865718339425726	0.8962090737002903	0.9223417523863974
NRDE2	7.209717557809998	7.207865158706161	0.0018523991038366105	0.8781073861795883	0.9078678238491434
TMEM106C	11.22330954926481	11.2214835499126	0.0018259993522100615	0.9856226163076153	0.9890439742241605
DHX57	8.083027975985123	8.08127670375461	0.0017512722305141892	0.8295608134391617	0.8700738040977892
CRYBB1	3.996134199907204	3.994456240093119	0.0016779598140850283	0.7097741172366983	0.7715875498785142
TGFBI	11.253309853926893	11.251691310523542	0.0016185434033513246	0.917317824312082	0.9381284937315608
HPS6	8.1267619172757	8.125150204213515	0.0016117130621857712	0.888156632722992	0.9160734323583355
EMC4	11.319929190304459	11.318456883986753	0.0014723063177051188	0.7172250484148774	0.7781082136017007
LENEP	1.9558574026030837	1.9544516276257717	0.0014057749773119799	0.7657615875144881	0.8185262373408767
DEFB103A	0.11704203723007972	0.11564236429624343	0.0013996729338362907	0.8962090737002903	0.9223417523863974
RP11-139J15.7	1.6766247366735454	1.6752660821463918	0.0013586545271535577	0.932254188846356	0.9491928935690634
PRDM8	4.065278713870906	4.063939055089066	0.0013396587818395034	0.8914072386455278	0.9188537825567327
CCDC71	8.741689829274131	8.74038509702539	0.0013047322487409474	0.8793431907487388	0.9088875249668577
ZNF496	8.296128626264107	8.294837751658129	0.0012908746059778764	0.7596394700565862	0.8137015662081253
SLC7A7	8.075912482854198	8.074629908611088	0.0012825742431097353	0.9138988210308793	0.9354724217971208
TAF10	11.727746497144468	11.726468905735985	0.0012775914084830475	0.8940400214199415	0.9207338198427945
ZNF286A	7.899999696840102	7.898812435326336	0.0011872615137660247	0.8349093910245482	0.8738718292723604
DNAJB5	6.906475755712236	6.905296670745083	0.0011790849671529102	0.9030310728907701	0.9271621321167384
KRBOX4	7.6978884771375515	7.696737351921058	0.0011511252164932984	0.7687533302483098	0.8209531869638922
EML4	8.702394981238717	8.701245981157173	0.0011490000815435053	0.6415082220748874	0.7124304982271998
PTH	0.06335973440165081	0.06228593537769849	0.0010737990239523196	0.8240676503606861	0.865958112536427
EMC1	9.083803253431272	9.082759785023903	0.0010434684073690192	0.5569187446029129	0.6348650586322139
INCA1	4.923792367353685	4.922755365362837	0.0010370019908476635	0.9651596651213659	0.9739299546315556
SLC29A1	10.813168862334571	10.812180826647642	9.880356869285123E-4	0.35054501554036377	0.4327634099119513
PRB3	2.0661051916977673	2.0651286181753408	9.76573522426527E-4	0.8289500451436751	0.8697337378820492
SUPT4H1	11.395211002317534	11.394258058875891	9.529434416428728E-4	0.9578228825593167	0.9686195978216601
RND3	8.82133676327856	8.82040037527794	9.363880006212355E-4	0.7821078060376618	0.8312177499742004
CSF1R	8.687536046230349	8.686661163835291	8.748823950579521E-4	0.6653864203839953	0.7334029829954198
SQSTM1	12.857183147602878	12.856350213775984	8.329338268939779E-4	0.6854288456820582	0.7505880667164719
ATOX1	12.149648012852888	12.148827894617147	8.201182357403525E-4	0.6320023140889091	0.7044941941600692
FAM228A	2.0528024710056925	2.0519898542386166	8.12616767075891E-4	0.7443265875188869	0.8010208480703167
SOD2	11.735140561006197	11.734347124199507	7.934368066901953E-4	0.9989060097685944	0.999070583222892
CEACAM16	0.5017648221790556	0.5010547843721417	7.100378069139213E-4	0.6481131218381189	0.7186262511364275
SLC17A1	0.10308800864194136	0.10241953144257086	6.68477199370493E-4	0.7900913740696669	0.8377470950487176
C17orf47	1.0597090564928464	1.0590513087238014	6.577477690450362E-4	0.9720308286975613	0.979181672229658
GFAP	3.058940245950774	3.058306849527675	6.333964230993416E-4	0.8230005264499571	0.865186191855612
UBR5	10.673309563992778	10.672804035128213	5.05528864565008E-4	0.6375867879987231	0.7091566253226301
BOK	9.010424688667895	9.009925944769543	4.987438983512504E-4	0.9093943965724821	0.9315947097748928
USP6NL	7.771337912480111	7.770846274554918	4.916379251929115E-4	0.9532976736854664	0.9652761721983606
RPS13	14.649507040167391	14.649080133133985	4.2690703340575453E-4	0.917317824312082	0.9381284937315608
FLT4	6.285129044350862	6.284703395605388	4.2564874547412757E-4	0.5935110266685577	0.6685442118807381
ABCA5	7.185351960985257	7.184938431427475	4.1352955778251044E-4	0.8243726027447498	0.8660390402398671
ISCA2	9.22971805342335	9.229331739703309	3.8631372004083175E-4	0.9764045007141176	0.9825006225208855
FCHSD1	7.326973056829255	7.326605618678963	3.6743815029183224E-4	0.6356298595961876	0.7074985333679115
STAT4	5.257661514482975	5.257322995297743	3.3851918523186697E-4	0.9166960717216981	0.9376505957986838
PI4KA	9.818732506529209	9.818397859411565	3.346471176435273E-4	0.980310168546964	0.9853962241736012
KB-1507C5.2	7.076752367937627	7.0764425264990365	3.0984143859047464E-4	0.8932655510217314	0.920144356063788
SLC6A12	4.46869354671278	4.4683846197277095	3.089269850704568E-4	0.839193770701528	0.8773980683171381
SIMC1	6.893809923050477	6.893520066087891	2.898569625857661E-4	0.6668103307174801	0.7345278983261808
AFM	0.10388757486706918	0.10359836580944529	2.892090576238904E-4	0.9892167069106171	0.9915032837785448
CYP4F31P	0.8463058132773567	0.8460800737070566	2.25739570300032E-4	0.2852114923856859	0.3642035969238614
MSANTD3-TMEFF1	2.298840793331735	2.2986292857674546	2.1150756428056638E-4	0.7920530125125178	0.8394849248605002
NAPA	11.923943512779513	11.92373896112556	2.045516539528336E-4	0.7831609448032775	0.832142772856318
DAK	10.44760566540661	10.447403140810616	2.0252459599312544E-4	0.7363382477054837	0.7942074129234391
CCDC114	4.116679222440134	4.116491088362552	1.8813407758244693E-4	0.9303857289745473	0.947820377920482
CADM4	9.064576862492872	9.064479978771725	9.688372114702304E-5	0.962193341433304	0.9716365475011551
ZNF786	6.885147099109887	6.8850909698388	5.612927108700205E-5	0.976248285143098	0.9825006225208855
C20ORF135	0.0	0.0	0.0	1.0	1.0
ZNF764	7.160777103940143	7.160802148180212	-2.5044240069327373E-5	0.9041170646441833	0.9277541120858612
TMEM101	9.663308812024843	9.66335343074708	-4.4618722236933195E-5	0.6034425956036487	0.6778447265240023
PDZD3	0.9717621040147876	0.9718826065661983	-1.205025514107172E-4	0.6251898634465021	0.6982679868200475
PSMD11	10.799225149132441	10.79936169370157	-1.3654456912881585E-4	0.9614128152281026	0.9711175923979039
TMEM141	11.367253587119542	11.3675369172718	-2.833301522571219E-4	0.9308528083778574	0.9480840750616597
LETM1	8.781970913127521	8.782402932064535	-4.3201893701372285E-4	0.9942175290130174	0.9952558477648036
ELAC2	9.661549513304863	9.662002760728281	-4.53247423418901E-4	0.8398062172835405	0.8778368150816644
SHH	0.8035916565946706	0.8040848610769652	-4.93204482294618E-4	0.5736090138537513	0.6503901980017756
TMEM27	4.345295314801932	4.345798474905007	-5.0316010307494E-4	0.6893203123778572	0.7533546284820893
BMP8B	5.452190142059244	5.45270255629107	-5.124142318253533E-4	0.9201163313618037	0.9401985427122914
ANKDD1B	2.110741912160878	2.1113216990430907	-5.797868822128294E-4	0.5797608186302868	0.6560584086550754
RAF1	10.250563322206682	10.25117223370985	-6.08911503167775E-4	0.5587614777316577	0.6366070711572693
ADAD1	0.0883357208514393	0.08903953256856896	-7.038117171296598E-4	0.7301446878387396	0.7890224324997998
